Name,SUBDIVISION,YEAR,ANNUAL,Jan-Feb,Mar-May,June-September,Oct-Dec
ROW3233,Coastal Andhra Pradesh,1997,971.9,20.7,107.5,662.7,181
ROW3234,Coastal Andhra Pradesh,1998,1310.7,48.3,97.2,858,307.2
ROW3235,Coastal Andhra Pradesh,1999,825.2,2.8,85.5,554.7,182.2
ROW3236,Coastal Andhra Pradesh,2000,992.3,42.5,88.2,769,92.6
ROW3237,Coastal Andhra Pradesh,2001,1009.5,8.4,124.9,598.1,278.1
ROW3238,Coastal Andhra Pradesh,2002,703.2,28,77.1,435.1,163
ROW3239,Coastal Andhra Pradesh,2003,1097,25.6,72.3,634.2,364.9
ROW3240,Coastal Andhra Pradesh,2004,873.8,35.4,109.3,571.6,157.5
ROW3241,Coastal Andhra Pradesh,2005,1221.6,21.6,98,743.6,358.4
ROW3242,Coastal Andhra Pradesh,2006,1159.6,0,156.3,762.6,240.7
ROW3243,Coastal Andhra Pradesh,2007,1099.4,5.1,21.6,892.6,180.1
ROW3244,Coastal Andhra Pradesh,2008,1107.5,64.8,147.2,771.3,124.2
ROW3245,Coastal Andhra Pradesh,2009,790.5,0,65.1,528.9,196.5
ROW3246,Coastal Andhra Pradesh,2010,1712.5,24.1,181.2,954.1,553.1
ROW3247,Coastal Andhra Pradesh,2011,861.8,17.9,131.1,628.3,84.5
ROW3248,Coastal Andhra Pradesh,2012,1318.3,37.6,66,785,429.7
ROW3249,Coastal Andhra Pradesh,2013,1120.4,31.6,76.4,545,467.4
ROW3250,Coastal Andhra Pradesh,2014,875.1,1.6,128,519.8,225.7
ROW3251,Coastal Andhra Pradesh,2015,1011,2.6,71.9,793.6,142.9
ROW3252,Coastal Andhra Pradesh,2016,909,2.5,127.4,669.4,109.7
ROW3253,Coastal Andhra Pradesh,2017,892.7,1,52,668.8,170.9
ROW3254,Telangana,1901,827.7,48.7,75,616.3,87.7
ROW3255,Telangana,1902,630.4,0,18.2,532,80.2
ROW3256,Telangana,1903,1283.5,17.5,50.6,1043,172.4
ROW3257,Telangana,1904,526.7,0,26.3,456,44.4
ROW3258,Telangana,1905,724.8,4.3,72.6,628.3,19.6
ROW3259,Telangana,1906,855.3,23.7,16.5,744.9,70.2
ROW3260,Telangana,1907,843.6,4.3,72.3,758.1,8.9
ROW3261,Telangana,1908,982.8,38.2,12,931.8,0.8
ROW3262,Telangana,1909,769.5,6.4,29.1,729.2,4.8
ROW3263,Telangana,1910,975.8,0,29.2,799.9,146.7
ROW3264,Telangana,1911,662,0,16.4,606.7,38.9
ROW3265,Telangana,1912,743.8,37.5,27,638.1,41.2
ROW3266,Telangana,1913,732.1,13.4,42.6,631.2,44.9
ROW3267,Telangana,1914,1083.4,0,76.8,978.1,28.5
ROW3268,Telangana,1915,1022,24,123.3,729,145.7
ROW3269,Telangana,1916,1162.7,4.1,32,878.4,248.2
ROW3270,Telangana,1917,1205.9,65.5,119.8,907.3,113.3
ROW3271,Telangana,1918,554.8,20.2,96.4,390.4,47.8
ROW3272,Telangana,1919,894.5,44.7,89.9,543.4,216.5
ROW3273,Telangana,1920,436.8,7.4,57.5,347,24.9
ROW3274,Telangana,1921,1003.4,7.1,11,899.4,85.9
ROW3275,Telangana,1922,767.7,55.3,56.7,582,73.7
ROW3276,Telangana,1923,786.3,8.3,52,681,45
ROW3277,Telangana,1924,944.4,37,43.8,695.9,167.7
ROW3278,Telangana,1925,1167.9,0,147.6,821.6,198.7
ROW3279,Telangana,1926,763.5,48.1,96.8,577.6,41
ROW3280,Telangana,1927,1005.6,20.6,20.9,815.2,148.9
ROW3281,Telangana,1928,1006.3,15.8,79.7,799.3,111.5
ROW3282,Telangana,1929,790.7,70.1,24.5,635.7,60.4
ROW3283,Telangana,1930,835.9,14.7,20.6,676.3,124.3
ROW3284,Telangana,1931,1183,5.4,43.2,999.9,134.5
ROW3285,Telangana,1932,949.9,40.3,44.7,772,92.9
ROW3286,Telangana,1933,1396.1,30.3,104.1,1064.3,197.4
ROW3287,Telangana,1934,928,0.1,19.6,851.1,57.2
ROW3288,Telangana,1935,898.5,19.6,46.3,786,46.6
ROW3289,Telangana,1936,1156.9,81.6,97.4,818.2,159.7
ROW3290,Telangana,1937,866,33.2,137.2,619.6,76
ROW3291,Telangana,1938,1175.4,41.3,58.6,1016.3,59.2
ROW3292,Telangana,1939,740.1,0,41.7,556.3,142.1
ROW3293,Telangana,1940,1082.6,0.5,136.4,850.5,95.2
ROW3294,Telangana,1941,594.4,19.9,27.1,496.7,50.7
ROW3295,Telangana,1942,907,23,62.8,794.8,26.4
ROW3296,Telangana,1943,899.4,15.8,63,755.3,65.3
ROW3297,Telangana,1944,960.4,13.7,103.4,688.7,154.6
ROW3298,Telangana,1945,1027.5,4.3,50.2,874.1,98.9
ROW3299,Telangana,1946,822.9,15.9,41.4,673.8,91.8
ROW3300,Telangana,1947,1005.5,31.4,15.9,897,61.2
ROW3301,Telangana,1948,915,8.3,40.1,718.6,148
ROW3302,Telangana,1949,1038.6,0.5,84.1,859.2,94.8
ROW3303,Telangana,1950,761.4,34.7,26,673.7,27
ROW3304,Telangana,1951,900.8,0,107.3,728.4,65.1
ROW3305,Telangana,1952,729.8,16.9,45.7,571.8,95.4
ROW3306,Telangana,1953,1272,5.1,30.5,1058.9,177.5
ROW3307,Telangana,1954,928.4,0,31.9,851.1,45.4
ROW3308,Telangana,1955,1203.2,1,40.5,1040,121.7
ROW3309,Telangana,1956,1120.6,2.2,60.7,904.1,153.6
ROW3310,Telangana,1957,983.2,7.7,75.7,824.2,75.6
ROW3311,Telangana,1958,1113.8,7,48.8,967.3,90.7
ROW3312,Telangana,1959,1224.2,1.4,20.3,1128,74.5
ROW3313,Telangana,1960,839.5,0.7,58.9,707.1,72.8
ROW3314,Telangana,1961,1146.6,6.9,60.6,864.2,214.9
ROW3315,Telangana,1962,1138.7,25.3,69.4,908.7,135.3
ROW3316,Telangana,1963,1010.2,0.3,48.5,870.2,91.2
ROW3317,Telangana,1964,887.5,0.2,8.3,830.1,48.9
ROW3318,Telangana,1965,778.8,3.5,13.9,761.3,0.1
ROW3319,Telangana,1966,971,19.8,13.2,831.9,106.1
ROW3320,Telangana,1967,942.1,0.3,72.3,810.6,58.9
ROW3321,Telangana,1968,748.5,31.5,58.5,559.9,98.6
ROW3322,Telangana,1969,1047.1,2.2,64.3,833.9,146.7
ROW3323,Telangana,1970,970.2,7.6,72.8,863,26.8
ROW3324,Telangana,1971,729.2,14.8,51,495.5,167.9
ROW3325,Telangana,1972,670.8,14.6,25,511.9,119.3
ROW3326,Telangana,1973,1042.4,0,13.6,800.4,228.4
ROW3327,Telangana,1974,830.2,0,41.7,520.9,267.6
ROW3328,Telangana,1975,1215.7,23.4,32.5,949.2,210.6
ROW3329,Telangana,1976,1035.7,0.2,37.3,958.1,40.1
ROW3330,Telangana,1977,808.5,0,52.7,661.4,94.4
ROW3331,Telangana,1978,1311.8,49.8,49.5,1130.8,81.7
ROW3332,Telangana,1979,791.7,32.6,62.5,634.1,62.5
ROW3333,Telangana,1980,922.5,0,29.1,869.8,23.6
ROW3334,Telangana,1981,1143.8,10.3,78,1010.1,45.4
ROW3335,Telangana,1982,933.2,5.7,63.5,747.9,116.1
ROW3336,Telangana,1983,1497.4,4.2,44,1255.3,193.9
ROW3337,Telangana,1984,742.6,15.4,19.6,614.3,93.3
ROW3338,Telangana,1985,785.8,5.7,33.8,636,110.3
ROW3339,Telangana,1986,1007.3,89.7,32.5,822.8,62.3
ROW3340,Telangana,1987,977,16.3,58.4,689.8,212.5
ROW3341,Telangana,1988,1544.8,6.5,31.1,1447.1,60.1
ROW3342,Telangana,1989,1161,0,46,1087.6,27.4
ROW3343,Telangana,1990,1425.5,8.3,196,1028.5,192.7
ROW3344,Telangana,1991,849,25.8,64.9,686.1,72.2
ROW3345,Telangana,1992,863.5,4.8,33.8,731.8,93.1
ROW3346,Telangana,1993,885.6,6.9,55.4,709.1,114.2
ROW3347,Telangana,1994,975.9,21.1,41.9,733.7,179.2
ROW3348,Telangana,1995,1285.9,99.2,73.6,767.8,345.3
ROW3349,Telangana,1996,986.8,7.9,49.4,836.1,93.4
ROW3350,Telangana,1997,855.9,23.5,84.9,565.8,181.7
ROW3351,Telangana,1998,1093.1,27.4,58.6,913.2,93.9
ROW3352,Telangana,1999,863.6,9.3,81.1,715.3,57.9
ROW3353,Telangana,2000,1077.9,17.4,66.1,965.3,29.1
ROW3354,Telangana,2001,922.2,8.5,66.3,694.4,153
ROW3355,Telangana,2002,765.3,28.9,47.3,609,80.1
ROW3356,Telangana,2003,963.3,10.7,43.8,794.5,114.3
ROW3357,Telangana,2004,667.1,52.3,69.8,509.1,35.9
ROW3358,Telangana,2005,1163,57.5,58.1,888.6,158.8
ROW3359,Telangana,2006,1052.9,0,127.4,862.7,62.8
ROW3360,Telangana,2007,843.3,0,9.4,780.1,53.8
ROW3361,Telangana,2008,1035.3,18.8,129.2,854.8,32.5
ROW3362,Telangana,2009,666.2,0,19.7,546.2,100.3
ROW3363,Telangana,2010,1276.5,15.6,32,1080.4,148.5
ROW3364,Telangana,2011,753.1,11.9,37.5,685.6,18.1
ROW3365,Telangana,2012,1008.6,6.7,22.6,857,122.3
ROW3366,Telangana,2013,1348.7,31.4,33.1,1059.2,225
ROW3367,Telangana,2014,746.4,3.1,141.9,560.3,41.1
ROW3368,Telangana,2015,857.2,17.5,132,690.1,17.6
ROW3369,Telangana,2016,1043.4,1.4,70.9,899.8,71.3
ROW3370,Telangana,2017,815.7,0,34.3,664.9,116.5
ROW3371,Rayalseema,1901,714,57.2,51,295.7,310.1
ROW3372,Rayalseema,1902,818.4,10.2,49.5,444.9,313.8
ROW3373,Rayalseema,1903,1138.2,30.1,84.1,555.3,468.7
ROW3374,Rayalseema,1904,433.4,14.8,67.6,219,132
ROW3375,Rayalseema,1905,703.2,13.3,79.5,372.8,237.6
ROW3376,Rayalseema,1906,912.7,122.5,18.5,496.8,274.9
ROW3377,Rayalseema,1907,640.4,1.1,97.6,283,258.7
ROW3378,Rayalseema,1908,617.2,10,51.4,369.3,186.5
ROW3379,Rayalseema,1909,870.7,89.2,147.6,591.4,42.5
ROW3380,Rayalseema,1910,1001.2,2.7,47.1,597.9,353.5
ROW3381,Rayalseema,1911,590.6,0,86.7,282.7,221.2
ROW3382,Rayalseema,1912,745.5,5.2,30.5,328,381.8
ROW3383,Rayalseema,1913,616.3,0.4,64.5,289.3,262.1
ROW3384,Rayalseema,1914,678.4,3.7,77.9,439.7,157.1
ROW3385,Rayalseema,1915,923,49.7,139.5,438.2,295.6
ROW3386,Rayalseema,1916,1047.2,1.3,40.8,601.3,403.8
ROW3387,Rayalseema,1917,933.1,40.1,75.6,506.6,310.8
ROW3388,Rayalseema,1918,646.1,63.3,90.1,253.9,238.8
ROW3389,Rayalseema,1919,890.5,24.8,88.5,494.9,282.3
ROW3390,Rayalseema,1920,674.8,80.7,39.4,308.3,246.4
ROW3391,Rayalseema,1921,743.6,43.2,49.8,416.6,234
ROW3392,Rayalseema,1922,770.2,36.9,64,233,436.3
ROW3393,Rayalseema,1923,515.8,31.5,59.3,291.4,133.6
ROW3394,Rayalseema,1924,684.3,9.8,50.9,417.7,205.9
ROW3395,Rayalseema,1925,865.5,0,150.1,361.1,354.3
ROW3396,Rayalseema,1926,682.5,57.3,80.9,411.1,133.2
ROW3397,Rayalseema,1927,682,4.8,31,434.2,212
ROW3398,Rayalseema,1928,711.2,40,56.9,344.5,269.8
ROW3399,Rayalseema,1929,696.7,21.3,66.7,314.6,294.1
ROW3400,Rayalseema,1930,995.5,49.5,185.5,314.1,446.4
ROW3401,Rayalseema,1931,719.1,0.2,64.9,362.3,291.7
ROW3402,Rayalseema,1932,635.8,17.2,62.9,338.3,217.4
ROW3403,Rayalseema,1933,678.2,1.7,71.9,336.3,268.3
ROW3404,Rayalseema,1934,611.4,21.5,52.5,307.4,230
ROW3405,Rayalseema,1935,782.3,9.1,42.2,512.3,218.7
ROW3406,Rayalseema,1936,695.6,32.1,73.7,362.2,227.6
ROW3407,Rayalseema,1937,775.4,9.5,125.6,334.8,305.5
ROW3408,Rayalseema,1938,674.5,6.7,61.4,572.2,34.2
ROW3409,Rayalseema,1939,798.2,17.4,101.4,337.2,342.2
ROW3410,Rayalseema,1940,904.6,0.4,160.3,390.1,353.8
ROW3411,Rayalseema,1941,653.3,12.9,45.8,291.3,303.3
ROW3412,Rayalseema,1942,536.9,0.7,43.3,324.8,168.1
ROW3413,Rayalseema,1943,1036.7,23.8,266.8,333.9,412.2
ROW3414,Rayalseema,1944,917.6,10.6,118,452.2,336.8
ROW3415,Rayalseema,1945,604,0,59.2,408.7,136.1
ROW3416,Rayalseema,1946,953.7,5.8,61.5,342.1,544.3
ROW3417,Rayalseema,1947,624.4,24.6,31.4,452,116.4
ROW3418,Rayalseema,1948,608.7,5.3,73.5,299.6,230.3
ROW3419,Rayalseema,1949,826.6,0,78.1,597.4,151.1
ROW3420,Rayalseema,1950,510.9,6.1,42.4,319.8,142.6
ROW3421,Rayalseema,1951,538.4,0.1,140.4,284,113.9
ROW3422,Rayalseema,1952,701.4,4.3,196.9,249.9,250.3
ROW3423,Rayalseema,1953,795.6,1.7,59,389.5,345.4
ROW3424,Rayalseema,1954,785.2,13.4,56.1,411.3,304.4
ROW3425,Rayalseema,1955,816.4,16.2,154.2,451.8,194.2
ROW3426,Rayalseema,1956,930.8,3.7,115.6,475.5,336
ROW3427,Rayalseema,1957,571.8,1.4,63.6,358.6,148.2
ROW3428,Rayalseema,1958,808.2,8.8,79.3,409.4,310.7
ROW3429,Rayalseema,1959,635.7,5.4,58.4,417.5,154.4
ROW3430,Rayalseema,1960,744.2,0.5,53.1,396.5,294.1
ROW3431,Rayalseema,1961,651.4,10.3,44.9,387.7,208.5
ROW3432,Rayalseema,1962,816.2,5.9,127.7,352.4,330.2
ROW3433,Rayalseema,1963,709,7.4,74.6,404.3,222.7
ROW3434,Rayalseema,1964,791.6,0,14,584.6,193
ROW3435,Rayalseema,1965,596.2,1.2,61.3,404,129.7
ROW3436,Rayalseema,1966,904.1,6.3,54.9,464.2,378.7
ROW3437,Rayalseema,1967,737.8,16.8,93.5,379.8,247.7
ROW3438,Rayalseema,1968,624,2.7,70.1,287.1,264.1
ROW3439,Rayalseema,1969,842.3,0,61.2,355.2,425.9
ROW3440,Rayalseema,1970,776.4,14.3,91.9,497.7,172.5
ROW3441,Rayalseema,1971,621.2,8.4,99.8,285,228
ROW3442,Rayalseema,1972,826.1,3.9,103,300.5,418.7
ROW3443,Rayalseema,1973,689.4,0,31.8,423.6,234
ROW3444,Rayalseema,1974,728.3,0,69.5,435.2,223.6
ROW3445,Rayalseema,1975,1041.5,0.9,55.5,513.3,471.8
ROW3446,Rayalseema,1976,817,0.9,26.3,444.5,345.3
ROW3447,Rayalseema,1977,866.5,0.8,95.1,377.5,393.1
ROW3448,Rayalseema,1978,869.1,9,64.1,481.2,314.8
ROW3449,Rayalseema,1979,813.5,22.6,103.6,356.9,330.4
ROW3450,Rayalseema,1980,573.6,0,37.6,311.2,224.8
ROW3451,Rayalseema,1981,785.3,7.9,70.2,487.3,219.9
ROW3452,Rayalseema,1982,595.4,0.9,49.2,287.1,258.2
ROW3453,Rayalseema,1983,943,1,63.2,630.3,248.5
ROW3454,Rayalseema,1984,733,87.5,50.9,339.9,254.7
ROW3455,Rayalseema,1985,685.9,17.7,29.8,336.5,301.9
ROW3456,Rayalseema,1986,580.9,83.3,26.2,276.2,195.2
ROW3457,Rayalseema,1987,769.4,5.1,48.5,328.2,387.6
ROW3458,Rayalseema,1988,842.2,1,99.9,606.5,134.8
ROW3459,Rayalseema,1989,693.6,0,51.6,469,173
ROW3460,Rayalseema,1990,930.7,7.6,163.8,396,363.3
ROW3461,Rayalseema,1991,967.6,11.5,64.9,468.9,422.3
ROW3462,Rayalseema,1992,596.1,7.7,58.6,293.2,236.6
ROW3463,Rayalseema,1993,886.9,6.7,77.6,403.1,399.5
ROW3464,Rayalseema,1994,690.5,18.5,71,271.7,329.3
ROW3465,Rayalseema,1995,874.3,32.9,159.6,501.6,180.2
ROW3466,Rayalseema,1996,1277.7,0.9,71.9,736.8,468.1
ROW3467,Rayalseema,1997,835.1,17.9,86.7,402.6,327.9
ROW3468,Rayalseema,1998,947.9,3.3,66,546,332.6
ROW3469,Rayalseema,1999,537.2,5.9,80.4,268.9,182
ROW3470,Rayalseema,2000,871.3,34.3,96.1,531.8,209.1
ROW3471,Rayalseema,2001,924.6,7.7,99.2,385.4,432.3
ROW3472,Rayalseema,2002,615.3,28.8,80.2,281.7,224.6
ROW3473,Rayalseema,2003,725.4,1.3,45.2,482.1,196.8
ROW3474,Rayalseema,2004,741.7,14.5,197.7,339.5,190
ROW3475,Rayalseema,2005,1066.4,14.9,101.6,418.6,531.3
ROW3476,Rayalseema,2006,638.1,0.2,105.2,345.7,187
ROW3477,Rayalseema,2007,980.6,0.5,21.2,664.9,294
ROW3478,Rayalseema,2008,797.9,25.1,109.1,339.7,324
ROW3479,Rayalseema,2009,688.3,0.5,61.1,386.4,240.3
ROW3480,Rayalseema,2010,963.5,5.5,79,573.8,305.2
ROW3481,Rayalseema,2011,738.2,12.9,67.6,408.2,249.5
ROW3482,Rayalseema,2012,715.1,2.7,74,376.2,262.2
ROW3483,Rayalseema,2013,762.6,31.9,77.2,443,210.5
ROW3484,Rayalseema,2014,551.9,0.9,64.3,331.5,155.2
ROW3485,Rayalseema,2015,1047.1,1.9,126.5,376,542.7
ROW3486,Rayalseema,2016,555.4,7.9,81.7,391.9,73.9
ROW3487,Rayalseema,2017,834.5,3.9,61.5,507.3,261.8
ROW3488,Tamil Nadu,1901,960.4,63.6,131.7,350.1,415
ROW3489,Tamil Nadu,1902,1138.4,77,131.7,306.8,622.9
ROW3490,Tamil Nadu,1903,1163.8,27.1,148.4,456.5,531.8
ROW3491,Tamil Nadu,1904,663.3,35.3,142.1,250,235.9
ROW3492,Tamil Nadu,1905,821.1,14,165.7,264.1,377.3
ROW3493,Tamil Nadu,1906,990.1,65.3,65.1,380.1,479.6
ROW3494,Tamil Nadu,1907,885.6,9.6,160.5,291.9,423.6
ROW3495,Tamil Nadu,1908,765,53.7,119.8,274.3,317.2
ROW3496,Tamil Nadu,1909,954.5,127.7,193.7,379.6,253.5
ROW3497,Tamil Nadu,1910,943.6,30.4,93.9,394,425.3
ROW3498,Tamil Nadu,1911,815.1,3.9,108.9,270.4,431.9
ROW3499,Tamil Nadu,1912,904.1,8.7,85.6,282.4,527.4
ROW3500,Tamil Nadu,1913,879,6.1,92.2,275.5,505.2
ROW3501,Tamil Nadu,1914,953.3,7.6,97.3,306.1,542.3
ROW3502,Tamil Nadu,1915,988.6,53.2,133,400,402.4
ROW3503,Tamil Nadu,1916,897.5,3.3,83.4,423.3,387.5
ROW3504,Tamil Nadu,1917,948.3,53.4,121.7,436.7,336.5
ROW3505,Tamil Nadu,1918,871.8,86.3,117.6,182.6,485.3
ROW3506,Tamil Nadu,1919,1028.6,23.7,129.7,352,523.2
ROW3507,Tamil Nadu,1920,1154.3,139,130.6,315.7,569
ROW3508,Tamil Nadu,1921,979.3,141.2,113.5,356.1,368.5
ROW3509,Tamil Nadu,1922,1080.3,60,137.5,256.6,626.2
ROW3510,Tamil Nadu,1923,834.1,138.5,107.5,213.8,374.3
ROW3511,Tamil Nadu,1924,895.2,30.4,136.9,426.7,301.2
ROW3512,Tamil Nadu,1925,1013.5,22.2,172.3,258.3,560.7
ROW3513,Tamil Nadu,1926,815.7,90.2,125.5,303.2,296.8
ROW3514,Tamil Nadu,1927,830,39.6,141.6,357.8,291
ROW3515,Tamil Nadu,1928,970.9,75.9,131.9,271.5,491.6
ROW3516,Tamil Nadu,1929,977.7,49.6,167.4,317.9,442.8
ROW3517,Tamil Nadu,1930,1275.4,113.9,221.5,268.7,671.3
ROW3518,Tamil Nadu,1931,1039.8,22.7,113.1,304.5,599.5
ROW3519,Tamil Nadu,1932,1109.8,32.6,179.8,324.6,572.8
ROW3520,Tamil Nadu,1933,1010.9,7.7,199,372,432.2
ROW3521,Tamil Nadu,1934,839.7,99.9,95.8,225.5,418.5
ROW3522,Tamil Nadu,1935,893.8,40,96.9,330.6,426.3
ROW3523,Tamil Nadu,1936,944.5,53,165.4,323.2,402.9
ROW3524,Tamil Nadu,1937,1020,27.4,182.7,317.2,492.7
ROW3525,Tamil Nadu,1938,783,53.3,133.6,417.5,178.6
ROW3526,Tamil Nadu,1939,1055.8,36.1,218.1,283,518.6
ROW3527,Tamil Nadu,1940,1178.5,1.6,226.9,334.8,615.2
ROW3528,Tamil Nadu,1941,1006.8,36.1,130.9,367.8,472
ROW3529,Tamil Nadu,1942,847.3,1.1,145.9,338.9,361.4
ROW3530,Tamil Nadu,1943,1187.4,130.5,287.3,298.4,471.2
ROW3531,Tamil Nadu,1944,1227.6,53,162.3,403.8,608.5
ROW3532,Tamil Nadu,1945,784,10.1,117.9,265.8,390.2
ROW3533,Tamil Nadu,1946,1294.1,20.8,168.5,344.6,760.2
ROW3534,Tamil Nadu,1947,939.4,74.3,188.1,420.6,256.4
ROW3535,Tamil Nadu,1948,906.6,61.6,118.4,318.4,408.2
ROW3536,Tamil Nadu,1949,840.5,11.6,161.1,419.7,248.1
ROW3537,Tamil Nadu,1950,747.5,70.4,83.1,298.1,295.9
ROW3538,Tamil Nadu,1951,855,12.5,224.9,322.5,295.1
ROW3539,Tamil Nadu,1952,716.2,61.4,97.1,219.1,338.6
ROW3540,Tamil Nadu,1953,968,28.8,148.4,396.6,394.2
ROW3541,Tamil Nadu,1954,1016.3,80.2,190.3,335.2,410.6
ROW3542,Tamil Nadu,1955,1060.6,37,245,337.5,441.1
ROW3543,Tamil Nadu,1956,989.8,23.4,70.4,369.6,526.4
ROW3544,Tamil Nadu,1957,867,11.5,111,263.7,480.8
ROW3545,Tamil Nadu,1958,852.5,18.1,191.3,308,335.1
ROW3546,Tamil Nadu,1959,894.3,38.5,119.7,305.3,430.8
ROW3547,Tamil Nadu,1960,1013.8,15.4,141.9,346.7,509.8
ROW3548,Tamil Nadu,1961,910.8,88.7,98,405.8,318.3
ROW3549,Tamil Nadu,1962,941.6,33.6,176.1,346,385.9
ROW3550,Tamil Nadu,1963,1072.7,81,140.7,346.7,504.3
ROW3551,Tamil Nadu,1964,910.6,2.8,83.7,399.1,425
ROW3552,Tamil Nadu,1965,921.7,9,114.8,351.4,446.5
ROW3553,Tamil Nadu,1966,1166.9,17.6,97.1,437.5,614.7
ROW3554,Tamil Nadu,1967,899.2,29.9,107.3,295.9,466.1
ROW3555,Tamil Nadu,1968,789.4,10.2,169.3,304.3,305.6
ROW3556,Tamil Nadu,1969,961.8,8.7,92.6,267.8,592.7
ROW3557,Tamil Nadu,1970,942,33.9,156.4,341.4,410.3
ROW3558,Tamil Nadu,1971,1047.6,30.4,154.1,370.9,492.2
ROW3559,Tamil Nadu,1972,1093.3,5.2,166.1,322.3,599.7
ROW3560,Tamil Nadu,1973,858.7,0.5,83,373.8,401.4
ROW3561,Tamil Nadu,1974,652.8,9.5,96.6,361.9,184.8
ROW3562,Tamil Nadu,1975,923.7,10.3,136.4,445,332
ROW3563,Tamil Nadu,1976,859,1.4,92.3,326.2,439.1
ROW3564,Tamil Nadu,1977,1246,26.2,160,352.9,706.9
ROW3565,Tamil Nadu,1978,998.9,12.6,102,300.2,584.1
ROW3566,Tamil Nadu,1979,1103.3,44.2,62.9,398.7,597.5
ROW3567,Tamil Nadu,1980,709.2,0.1,130.5,243.1,335.5
ROW3568,Tamil Nadu,1981,1046,10.2,132.6,466.3,436.9
ROW3569,Tamil Nadu,1982,678.8,0.3,92.6,240.2,345.7
ROW3570,Tamil Nadu,1983,1007.9,0.4,94.3,437.4,475.8
ROW3571,Tamil Nadu,1984,1023.7,165.8,168.7,382.4,306.8
ROW3572,Tamil Nadu,1985,1063.4,94.9,89.2,481.3,398
ROW3573,Tamil Nadu,1986,953,104.5,99.7,387.8,361
ROW3574,Tamil Nadu,1987,963.4,9.2,99.2,306.4,548.6
ROW3575,Tamil Nadu,1988,837.2,4,181.1,429.6,222.5
ROW3576,Tamil Nadu,1989,856.7,2.7,122.3,389.3,342.4
ROW3577,Tamil Nadu,1990,903.2,95,155.4,268.6,384.2
ROW3578,Tamil Nadu,1991,954.8,28.8,76.6,368.5,480.9
ROW3579,Tamil Nadu,1992,918.8,3.3,80.8,361.5,473.2
ROW3580,Tamil Nadu,1993,1082.3,7.1,67.7,314,693.5
ROW3581,Tamil Nadu,1994,905.9,34.6,120.4,264.2,486.7
ROW3582,Tamil Nadu,1995,843.4,27.1,195.2,366.4,254.7
ROW3583,Tamil Nadu,1996,1069.3,11.2,130.5,434.3,493.3
ROW3584,Tamil Nadu,1997,950.5,7.9,93.5,286.3,562.8
ROW3585,Tamil Nadu,1998,1079.8,12.6,83.5,419.6,564.1
ROW3586,Tamil Nadu,1999,922.6,32.4,135.3,249.6,505.3
ROW3587,Tamil Nadu,2000,972.2,104.8,105.7,403.9,357.8
ROW3588,Tamil Nadu,2001,483.5,32.7,151.8,149.6,149.4
ROW3589,Tamil Nadu,2002,318,25,45.7,94.2,153.1
ROW3590,Tamil Nadu,2003,348.5,4.4,54.9,136.6,152.6
ROW3591,Tamil Nadu,2004,1037.6,3.5,120.3,413.2,500.6
ROW3592,Tamil Nadu,2005,1365.4,15.2,233,334.8,782.4
ROW3593,Tamil Nadu,2006,927.8,15.5,150.2,280.5,481.6
ROW3594,Tamil Nadu,2007,1067.1,14.7,104.7,399.7,548
ROW3595,Tamil Nadu,2008,1203.4,40.8,249.9,321.4,591.3
ROW3596,Tamil Nadu,2009,928.5,7.9,157.2,280.4,483
ROW3597,Tamil Nadu,2010,1095.3,12,116.7,365.4,601.2
ROW3598,Tamil Nadu,2011,926.7,15.5,132.9,306.4,471.9
ROW3599,Tamil Nadu,2012,636.2,3.1,79.9,259.5,293.7
ROW3600,Tamil Nadu,2013,742,34.8,92.3,321.5,293.4
ROW3601,Tamil Nadu,2014,913,13.5,155.5,315,429
ROW3602,Tamil Nadu,2015,1204.6,10.6,242.9,285.9,665.2
ROW3603,Tamil Nadu,2016,535.2,3.3,111.9,253.9,166.1
ROW3604,Tamil Nadu,2017,973,38.4,126.2,414.6,393.8
ROW3605,Coastal Karnataka,1901,3056.8,2.4,144.7,2666.5,243.2
ROW3606,Coastal Karnataka,1902,3699.2,3.5,69.7,3262.6,363.4
ROW3607,Coastal Karnataka,1903,3317.4,0.7,206.9,2840.2,269.6
ROW3608,Coastal Karnataka,1904,3141.1,2.4,121.7,2889.1,127.9
ROW3609,Coastal Karnataka,1905,2652.4,0.2,89.5,2304.4,258.3
ROW3610,Coastal Karnataka,1906,2836,23,30.3,2575.3,207.4
ROW3611,Coastal Karnataka,1907,3535.2,7,113,3261.9,153.3
ROW3612,Coastal Karnataka,1908,3655.5,3.1,85,3508.1,59.3
ROW3613,Coastal Karnataka,1909,3173,5,210.1,2838.1,119.8
ROW3614,Coastal Karnataka,1910,3020.8,0,51.4,2724.6,244.8
ROW3615,Coastal Karnataka,1911,2522.3,0,74.2,2228.2,219.9
ROW3616,Coastal Karnataka,1912,3396.1,1.1,94.5,2999.1,301.4
ROW3617,Coastal Karnataka,1913,2836.2,0.4,85.3,2406.2,344.3
ROW3618,Coastal Karnataka,1914,3872.8,0,44.1,3563.5,265.2
ROW3619,Coastal Karnataka,1915,2648.9,2.4,126,2251.1,269.4
ROW3620,Coastal Karnataka,1916,3467.8,0,114.2,2889.7,463.9
ROW3621,Coastal Karnataka,1917,3424,29.8,69.9,2939.9,384.4
ROW3622,Coastal Karnataka,1918,2510.9,3.7,714.8,1544.7,247.7
